MANDT,VBELN,POSNR,MATNR,KWMENG,NETWR,WAERK,MEINS
100,4500000373,000030,000000000000010044,19,1187975,MXN,EA
100,4500000373,000040,000000000000010004,17,3895516,MXN,EA
100,4500000374,000010,000000000000010127,4,474776,MXN,EA
100,4500000374,000020,000000000000010053,7,3479021,MXN,EA
100,4500000374,000030,000000000000010069,10,3923510,MXN,EA
100,4500000374,000040,000000000000010127,13,900393,MXN,EA
100,4500000375,000010,000000000000010053,20,2280360,MXN,EA
100,4500000375,000020,000000000000010073,7,1542275,MXN,EA
100,4500000375,000030,000000000000010047,14,5830706,MXN,EA
100,4500000375,000040,000000000000010038,1,153144,MXN,EA
100,4500000376,000010,000000000000010061,20,4748820,MXN,EA
100,4500000376,000020,000000000000010064,12,3679308,MXN,EA
100,4500000376,000030,000000000000010118,3,19230,MXN,EA
100,4500000377,000010,000000000000010035,11,4007773,MXN,EA
100,4500000377,000020,000000000000010102,7,2624951,MXN,EA
100,4500000377,000030,000000000000010099,14,5417020,MXN,EA
100,4500000377,000040,000000000000010066,3,152859,MXN,EA
100,4500000378,000010,000000000000010016,2,351030,MXN,EA
100,4500000378,000020,000000000000010061,16,7634752,MXN,EA
100,4500000378,000030,000000000000010091,20,9869500,MXN,EA
100,4500000378,000040,000000000000010012,1,133989,MXN,EA
100,4500000378,000050,000000000000010130,20,4014420,MXN,EA
100,4500000379,000010,000000000000010102,12,843960,EUR,EA
100,4500000379,000020,000000000000010144,2,610684,EUR,EA
100,4500000379,000030,000000000000010046,9,810522,EUR,EA
100,4500000380,000010,000000000000010127,11,5073970,MXN,EA
100,4500000380,000020,000000000000010120,5,240005,MXN,EA
100,4500000380,000030,000000000000010082,17,3875643,MXN,EA
100,4500000380,000040,000000000000010037,9,560322,MXN,EA
100,4500000380,000050,000000000000010081,2,136082,MXN,EA
100,4500000381,000010,000000000000010072,12,5839368,MXN,EA
100,4500000381,000020,000000000000010111,10,4743230,MXN,EA
100,4500000381,000030,000000000000010068,20,8718860,MXN,EA
100,4500000381,000040,000000000000010068,17,2806819,MXN,EA
100,4500000382,000010,000000000000010043,11,4260641,MXN,EA
100,4500000382,000020,000000000000010126,5,1461665,MXN,EA
100,4500000382,000030,000000000000010113,2,200096,MXN,EA
100,4500000382,000040,000000000000010039,2,243026,MXN,EA
100,4500000383,000010,000000000000010010,16,2198912,EUR,EA
100,4500000383,000020,000000000000010042,15,3447210,EUR,EA
100,4500000384,000010,000000000000010127,2,464966,USD,EA
100,4500000385,000010,000000000000010144,16,3855952,MXN,EA
100,4500000385,000020,000000000000010127,4,1777848,MXN,EA
100,4500000385,000030,000000000000010038,4,737172,MXN,EA
100,4500000386,000010,000000000000010053,10,957150,MXN,EA
100,4500000387,000010,000000000000010131,9,2666727,MXN,EA
100,4500000387,000020,000000000000010150,7,2148622,MXN,EA
100,4500000388,000010,000000000000010135,19,1817730,EUR,EA
100,4500000389,000010,000000000000010020,8,3230288,MXN,EA
100,4500000389,000020,000000000000010128,4,1864944,MXN,EA
100,4500000389,000030,000000000000010085,1,150045,MXN,EA
100,4500000389,000040,000000000000010032,13,2559076,MXN,EA
100,4500000390,000010,000000000000010028,11,897842,EUR,EA
100,4500000390,000020,000000000000010008,3,726882,EUR,EA
100,4500000390,000030,000000000000010123,15,4956585,EUR,EA
100,4500000390,000040,000000000000010069,20,6919680,EUR,EA
100,4500000390,000050,000000000000010002,11,263868,EUR,EA
100,4500000391,000010,000000000000010116,11,5474920,USD,EA
100,4500000391,000020,000000000000010146,5,559085,USD,EA
100,4500000391,000030,000000000000010013,10,1704340,USD,EA
100,4500000391,000040,000000000000010015,3,863601,USD,EA
100,4500000391,000050,000000000000010098,3,630348,USD,EA
100,4500000391,000060,000000000000010066,6,761226,USD,EA
100,4500000392,000010,000000000000010023,1,447874,MXN,EA
100,4500000392,000020,000000000000010054,6,1228122,MXN,EA
100,4500000392,000030,000000000000010104,10,3403020,MXN,EA
100,4500000392,000040,000000000000010040,4,630096,MXN,EA
100,4500000393,000010,000000000000010111,10,4748170,MXN,EA
100,4500000393,000020,000000000000010034,12,4199088,MXN,EA
100,4500000393,000030,000000000000010025,12,3237324,MXN,EA
100,4500000393,000040,000000000000010052,16,3752640,MXN,EA
100,4500000394,000010,000000000000010122,9,2665836,CLP,EA
100,4500000394,000020,000000000000010109,3,1192854,CLP,EA
100,4500000394,000030,000000000000010109,12,3874116,CLP,EA
100,4500000394,000040,000000000000010048,14,4643254,CLP,EA
100,4500000395,000010,000000000000010024,2,540276,MXN,EA
100,4500000395,000020,000000000000010088,15,5334735,MXN,EA
100,4500000395,000030,000000000000010058,5,2444685,MXN,EA
100,4500000395,000040,000000000008881427,17,5628190,MXN,EA
100,4500000396,000010,000000000000010135,3,460236,MXN,EA
100,4500000396,000020,000000000000010120,14,595196,MXN,EA
100,4500000396,000030,000000000000010123,10,789120,MXN,EA
100,4500000396,000040,000000000000010033,10,4422080,MXN,EA
100,4500000396,000050,000000000000010064,17,3829318,MXN,EA
100,4500000396,000060,000000000000010076,19,494437,MXN,EA
100,4500000397,000010,000000000000010020,2,540354,USD,EA
100,4500000397,000020,000000000000010028,17,3804209,USD,EA
100,4500000397,000030,000000000000010106,4,978452,USD,EA
100,4500000397,000040,000000000000010146,9,1686258,USD,EA
100,4500000397,000050,000000000000010066,19,833530,USD,EA
100,4500000398,000010,000000000000010005,4,1556972,USD,EA
100,4500000398,000020,000000000000010119,6,2479098,USD,EA
100,4500000398,000030,000000000000010047,13,321464,USD,EA
100,4500000398,000040,000000000000010022,14,6449408,USD,EA
100,4500000398,000050,000000000000010077,11,3397526,USD,EA
100,4500000399,000010,000000000000010117,15,4920840,CLP,EA
100,4500000399,000020,000000000000010068,11,5305905,CLP,EA
100,4500000399,000030,000000000000010048,7,686273,CLP,EA
100,4500000399,000040,000000000000010021,20,2739140,CLP,EA
100,4500000399,000050,000000000000010028,14,3936324,CLP,EA
100,4500000399,000060,000000000000010005,1,208059,CLP,EA
100,4500000400,000010,000000000000010004,6,2068968,EUR,EA
100,4500000401,000010,000000000000010118,13,5934383,USD,EA
100,4500000401,000020,10125,10,3252710,USD,EA
100,4500000401,000030,000000000000010093,13,5497219,USD,EA
100,4500000401,000040,000000000000010078,3,199746,USD,EA
100,4500000402,000010,000000000000010004,7,417718,MXN,EA
100,4500000402,000020,000000000000010005,7,3159583,MXN,EA
100,4500000403,000010,000000000000010054,16,5457040,MXN,EA
100,4500000404,000010,000000000000010062,14,6194958,USD,EA
100,4500000404,000020,000000000000010138,7,322959,USD,EA
100,4500000405,000010,000000000000010119,5,1247530,USD,EA
100,4500000405,000020,000000000000010109,1,62057,USD,EA
100,4500000405,000030,000000000000010043,5,1941670,USD,EA
100,4500000406,000010,000000000000010114,16,3971136,MXN,EA
100,4500000406,000020,000000000000010006,15,4617405,MXN,EA
100,4500000406,000030,000000000000010063,7,1089032,MXN,EA
100,4500000406,000040,000000000000010146,13,360061,MXN,EA
100,4500000406,000050,000000000000010086,1,54825,MXN,EA
100,4500000406,000060,000000000000010111,14,6242866,MXN,EA
100,4500000407,000010,000000000000010149,20,7685900,MXN,EA
100,4500000407,000020,000000000000010142,10,204070,MXN,EA
100,4500000407,000030,000000000000010125,13,3326128,MXN,EA
100,4500000407,000040,000000000000010132,19,7237214,MXN,EA
100,4500000408,000010,000000000000010125,8,3003944,MXN,EA
100,4500000408,000020,000000000000010016,17,186507,MXN,EA
100,4500000408,000030,000000000000010109,19,3165324,MXN,EA
100,4500000408,000040,000000000000010142,3,424287,MXN,EA
100,4500000408,000050,000000000000010107,16,996960,MXN,EA
100,4500000409,000010,000000000000010089,15,5500470,USD,EA
100,4500000409,000020,000000000000010112,1,85585,USD,EA
100,4500000409,000030,000000000000010074,7,1729119,USD,EA
100,4500000409,000040,000000000000010089,15,1840320,USD,EA
100,4500000410,000010,000000000000010057,19,9074666,MXN,EA
100,4500000410,000020,000000000000010087,20,8969100,MXN,EA
100,4500000410,000030,000000000000010120,5,2320185,MXN,EA
100,4500000410,000040,000000000000010076,13,2854215,MXN,EA
100,4500000410,000050,000000000000010093,16,6724816,MXN,EA
100,4500000411,000010,000000000000010054,10,3631240,EUR,EA
100,4500000411,000020,000000000000010023,16,1098928,EUR,EA
100,4500000412,000010,000000000000010052,6,1911516,CLP,EA
100,4500000412,000020,000000000000010126,4,1668052,CLP,EA
100,4500000413,000010,000000000000010127,10,1240600,MXN,EA
100,4500000413,000020,000000000000010054,18,462006,MXN,EA
100,4500000413,000030,000000000000010005,12,5554176,MXN,EA
100,4500000413,000040,000000000000010067,12,4270860,MXN,EA
100,4500000414,000010,000000000000010045,17,301937,MXN,EA
100,4500000414,000020,000000000000010017,11,2494459,MXN,EA
100,4500000415,000010,000000000000010059,4,1182560,MXN,EA
100,4500000416,000010,000000000000010125,9,1614843,USD,EA
100,4500000416,000020,000000000000010091,2,809502,USD,EA
100,4500000417,000010,000000000000010069,5,2242155,MXN,EA
100,4500000417,000020,000000000000010132,20,7040060,MXN,EA
100,4500000417,000030,000000000000010027,2,973644,MXN,EA
100,4500000417,000040,000000000000010113,15,6633585,MXN,EA
100,4500000417,000050,000000000000010029,4,1643240,MXN,EA
100,4500000418,000010,000000000000010027,18,414072,MXN,EA
100,4500000418,000020,000000000000010130,4,354320,MXN,EA
100,4500000418,000030,000000000000010031,7,3350326,MXN,EA
100,4500000418,000040,000000000000010093,6,2297184,MXN,EA
100,4500000418,000050,000000000000010075,15,6007320,MXN,EA
100,4500000419,000010,000000000000010128,4,327580,MXN,EA
100,4500000419,000020,000000000000010094,11,4735236,MXN,EA
100,4500000419,000030,000000000000010036,4,1783632,MXN,EA
100,4500000419,000040,000000000000010052,15,3284580,MXN,EA
100,4500000419,000050,000000000000010002,8,3509456,MXN,EA
100,4500000420,000010,000000000000010088,10,2657770,CLP,EA
100,4500000420,000020,000000000000010044,3,421404,CLP,EA
100,4500000420,000030,000000000000010096,14,2661134,CLP,EA
100,4500000420,000040,000000000000010063,5,1979485,CLP,EA
100,4500000421,000010,000000000000010108,8,586784,MXN,EA
100,4500000421,000020,000000000000010110,14,6752284,MXN,EA
100,4500000421,000030,000000000000010105,15,6718470,MXN,EA
100,4500000421,000040,000000000000010133,12,5949492,MXN,EA
100,4500000421,000050,000000000000010008,15,1159920,MXN,EA
100,4500000422,000010,000000000000010133,3,136344,MXN,EA
100,4500000423,000010,000000000000010081,13,5277285,USD,EA
100,4500000423,000020,000000000000010043,14,465178,USD,EA
100,4500000423,000030,000000000000010101,2,694244,USD,EA
100,4500000424,000010,000000000000010039,19,594852,MXN,EA
100,4500000424,000020,000000000000010134,10,2208360,MXN,EA
100,4500000424,000030,000000000000010103,18,8261802,MXN,EA
100,4500000424,000040,000000000000010078,11,5254678,MXN,EA
100,4500000424,000050,000000000000010089,1,434588,MXN,EA
100,4500000424,000060,000000000000010072,17,5457425,MXN,EA
100,4500000425,000010,000000000000010104,15,5078670,MXN,EA
100,4500000425,000020,000000000000010053,18,5910192,MXN,EA
100,4500000426,000010,000000000000010114,12,5596764,USD,EA
100,4500000426,000020,000000000000010104,7,3240188,USD,EA
100,4500000426,000030,000000000000010078,3,61149,USD,EA
100,4500000426,000040,000000000000010138,11,2260148,USD,EA
100,4500000426,000050,000000000000010033,17,4836993,USD,EA
100,4500000427,000010,000000000000010055,3,807789,MXN,EA
100,4500000427,000020,000000000000010142,10,2743300,MXN,EA
100,4500000427,000030,000000000000010088,6,79674,MXN,EA
100,4500000428,000010,000000000000010139,19,2595932,MXN,EA
100,4500000429,000010,000000000000010078,14,3722726,CLP,EA
100,4500000429,000020,000000000000010029,2,884464,CLP,EA
100,4500000430,000010,000000000000010067,17,3176382,USD,EA
100,4500000430,000020,000000000000010032,2,795310,USD,EA
100,4500000430,000030,000000000000010032,15,2358255,USD,EA
100,4500000431,000010,000000000000010002,15,2680845,USD,EA
100,4500000431,000020,000000000000010061,19,5653165,USD,EA
100,4500000431,000030,000000000000010137,20,2471960,USD,EA
100,4500000431,000040,000000000000010090,10,1501780,USD,EA
100,4500000431,000050,000000000000010147,5,1877625,USD,EA
100,4500000432,000010,000000000000010134,8,449352,MXN,EA
100,4500000432,000020,000000000000010084,17,5207593,MXN,EA
100,4500000432,000030,000000000000010050,12,2870268,MXN,EA
100,4500000432,000040,000000000000010026,5,1870520,MXN,EA
100,4500000433,000010,000000000000010106,3,148092,MXN,EA
100,4500000433,000020,000000000000010016,14,6535676,MXN,EA
100,4500000433,000030,000000000000010034,16,1817728,MXN,EA
100,4500000433,000040,000000000000010115,3,583848,MXN,EA
100,4500000434,000010,000000000000010135,13,4022278,USD,EA
100,4500000434,000020,000000000000010144,17,6958576,USD,EA
100,4500000434,000030,000000000000010102,9,2766087,USD,EA
100,4500000434,000040,000000000000010128,14,3244192,USD,EA
100,4500000434,000050,000000000000010126,14,6060796,USD,EA
100,4500000434,000060,000000000000010042,5,1330885,USD,EA
100,4500000435,000010,000000000000010125,15,1032525,MXN,EA
100,4500000435,000020,000000000000010132,17,1069232,MXN,EA
100,4500000436,000010,000000000000010055,15,3737610,MXN,EA
100,4500000436,000020,000000000000010009,6,2975784,MXN,EA
100,4500000436,000030,000000000000010144,12,5810808,MXN,EA
100,4500000436,000040,000000000000010031,20,8957180,MXN,EA
100,4500000436,000050,000000000000010105,4,257472,MXN,EA
100,4500000436,000060,000000000000010095,19,2903732,MXN,EA
100,4500000437,000010,000000000000010134,5,313650,MXN,EA
100,4500000438,000010,000000000000010079,12,1919940,MXN,EA
100,4500000438,000020,000000000000010076,16,250688,MXN,EA
100,4500000438,000030,000000000000010037,5,2059665,MXN,EA
100,4500000439,000010,000000000000010108,2,984326,USD,EA
100,4500000439,000020,000000000000010079,10,1140260,USD,EA
100,4500000439,000030,000000000000010047,16,33488,USD,EA
100,4500000439,000040,000000000000010032,18,3308256,USD,EA
100,4500000439,000050,000000000000010018,2,439858,USD,EA
100,4500000440,000010,000000000000010147,10,2976230,MXN,EA
100,4500000440,000020,000000000000010116,11,4517172,MXN,EA
100,4500000440,000030,000000000000010097,16,7015952,MXN,EA
100,4500000440,000040,000000000000010034,5,1328205,MXN,EA
100,4500000441,000010,000000000000010118,15,5262225,MXN,EA
100,4500000441,000020,000000000000010115,5,2276070,MXN,EA
100,4500000441,000030,000000000000010084,3,1260993,MXN,EA
100,4500000441,000040,000000000000010105,13,1599845,MXN,EA
100,4500000441,000050,000000000000010102,11,3130996,MXN,EA
100,4500000441,000060,000000000000010012,15,5802450,MXN,EA
100,4500000442,000010,000000000000010023,6,2230680,MXN,EA
100,4500000442,000020,000000000000010007,19,6295802,MXN,EA
100,4500000442,000030,000000000000010080,18,6106482,MXN,EA
100,4500000443,000010,000000000000010144,3,305661,USD,EA
100,4500000444,000010,000000000000010139,19,7565952,MXN,EA
100,4500000444,000020,000000000000010014,19,5216431,MXN,EA
100,4500000444,000030,000000000000010049,16,4232432,MXN,EA
100,4500000444,000040,000000000000010005,4,1384456,MXN,EA
100,4500000444,000050,000000000000010137,6,65682,MXN,EA
100,4500000445,000010,000000000000010053,8,3487968,MXN,EA
100,4500000445,000020,000000000000010149,15,680685,MXN,EA
100,4500000445,000030,000000000000010137,20,3379960,MXN,EA
100,4500000446,000010,000000000000010012,16,7246752,MXN,EA
100,4500000446,000020,000000000000010006,11,2531342,MXN,EA
100,4500000446,000030,000000000000010047,14,190568,MXN,EA
100,4500000446,000040,000000000000010136,11,2214113,MXN,EA
100,4500000447,000010,000000000000010024,4,212316,USD,EA
100,4500000447,000020,000000000000010139,6,903636,USD,EA
100,4500000447,000030,000000000000010037,6,809904,USD,EA
100,4500000448,000010,000000000000010040,10,2145300,USD,EA
100,4500000449,000010,000000000000010044,2,646324,MXN,EA
100,4500000449,000020,000000000000010084,6,91470,MXN,EA
100,4500000449,000030,000000000000010015,10,2054400,MXN,EA
100,4500000449,000040,000000000000010026,11,832590,MXN,EA
100,4500000449,000050,000000000000010106,11,1498541,MXN,EA
100,4500000449,000060,000000000000010097,4,112796,MXN,EA
100,4500000450,000010,000000000000010062,20,6164960,JPY,EA
100,4500000450,000020,000000000000010061,16,4282624,JPY,EA
100,4500000451,000010,000000000000010099,4,568736,USD,EA
100,4500000451,000020,000000000000010016,11,2691711,USD,EA
100,4500000451,000030,000000000000010142,14,494452,USD,EA
100,4500000451,000040,000000000000010124,1,214644,USD,EA
100,4500000451,000050,000000000000010060,1,142117,USD,EA
100,4500000452,000010,000000000000010026,8,3208160,MXN,EA
100,4500000452,000020,000000000000010143,5,803520,MXN,EA
100,4500000452,000030,000000000000010146,14,3287522,MXN,EA
100,4500000452,000040,000000000000010022,17,1830390,MXN,EA
100,4500000452,000050,000000000000010037,12,3412152,MXN,EA
100,4500000453,000010,000000000000010063,18,4017024,MXN,EA
100,4500000453,000020,000000000000010143,15,343665,MXN,EA
100,4500000454,000010,000000000000010119,20,3053000,MXN,EA
